N,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
344,1.665,3.061,1.964,0.542,0.868,0.666,-0.122,12.626,6.347,0.189,14.272,8.033,2.953,3.21,2.622,0.982,0.915,1.57,32.388
345,1.665,3.062,1.963,0.542,0.868,0.666,-0.124,12.631,6.349,0.187,14.279,8.037,2.953,3.21,2.623,0.982,0.915,1.555,32.364
346,1.665,3.062,1.962,0.542,0.868,0.667,-0.122,12.631,6.35,0.188,14.287,8.045,2.954,3.211,2.625,0.982,0.915,1.539,32.34
347,1.665,3.063,1.964,0.542,0.868,0.667,-0.128,12.63,6.349,0.183,14.284,8.042,2.954,3.211,2.626,0.982,0.915,1.524,32.317
348,1.664,3.062,1.963,0.543,0.868,0.667,-0.123,12.637,6.355,0.187,14.292,8.05,2.955,3.211,2.625,0.982,0.915,1.509,32.293
349,1.664,3.061,1.962,0.543,0.868,0.667,-0.132,12.63,6.349,0.178,14.285,8.043,2.956,3.211,2.626,0.982,0.915,1.609,32.384
350,1.664,3.062,1.963,0.543,0.869,0.667,-0.124,12.648,6.364,0.186,14.298,8.053,2.956,3.212,2.626,0.982,0.915,1.593,32.38
351,1.664,3.061,1.963,0.543,0.869,0.668,-0.125,12.639,6.354,0.185,14.286,8.041,2.956,3.212,2.626,0.982,0.915,1.578,32.356
352,1.663,3.061,1.961,0.543,0.869,0.667,-0.124,12.644,6.359,0.186,14.288,8.043,2.956,3.212,2.627,0.982,0.915,1.603,32.414
353,1.663,3.062,1.963,0.543,0.869,0.668,-0.117,12.641,6.356,0.193,14.285,8.039,2.954,3.211,2.625,0.982,0.915,1.635,32.437
354,1.663,3.061,1.962,0.543,0.869,0.668,-0.124,12.641,6.356,0.186,14.283,8.037,2.951,3.211,2.626,0.982,0.915,1.62,32.414
355,1.664,3.06,1.962,0.544,0.869,0.668,-0.111,12.632,6.347,0.198,14.271,8.027,2.953,3.21,2.625,0.982,0.915,1.619,32.431
356,1.663,3.058,1.96,0.544,0.869,0.668,-0.124,12.624,6.34,0.186,14.262,8.018,2.954,3.211,2.626,0.982,0.915,1.645,32.418
357,1.663,3.057,1.96,0.544,0.869,0.668,-0.129,12.626,6.34,0.18,14.261,8.015,2.955,3.211,2.627,0.982,0.915,1.63,32.395
358,1.663,3.056,1.959,0.544,0.869,0.668,-0.123,12.613,6.328,0.185,14.263,8.017,2.957,3.212,2.629,0.982,0.915,1.626,32.393
359,1.661,3.057,1.959,0.544,0.869,0.668,-0.148,12.615,6.33,0.161,14.263,8.018,2.957,3.212,2.63,0.982,0.915,1.611,32.37
360,1.663,3.055,1.958,0.545,0.869,0.668,-0.124,12.602,6.317,0.184,14.259,8.014,2.957,3.21,2.628,0.982,0.915,1.596,32.375
361,1.662,3.054,1.957,0.544,0.869,0.668,-0.146,12.594,6.31,0.163,14.248,8.003,2.958,3.209,2.626,0.982,0.915,1.581,32.377
362,1.662,3.055,1.958,0.545,0.869,0.668,-0.124,12.59,6.306,0.185,14.248,8.003,2.96,3.209,2.627,0.982,0.915,1.566,32.354
363,1.662,3.054,1.955,0.545,0.869,0.668,-0.135,12.587,6.303,0.174,14.246,8.001,2.96,3.21,2.628,0.982,0.915,1.57,32.35
364,1.662,3.056,1.955,0.545,0.869,0.668,-0.124,12.594,6.309,0.184,14.25,8.004,2.96,3.209,2.627,0.982,0.915,1.578,32.35
365,1.661,3.054,1.953,0.545,0.869,0.668,-0.128,12.595,6.309,0.18,14.25,8.003,2.959,3.21,2.628,0.982,0.915,1.564,32.327
366,1.661,3.052,1.951,0.545,0.869,0.668,-0.124,12.591,6.305,0.184,14.242,7.996,2.958,3.211,2.63,0.982,0.915,1.566,32.322
367,1.661,3.054,1.952,0.544,0.869,0.668,-0.13,12.594,6.308,0.177,14.245,7.997,2.958,3.21,2.63,0.982,0.915,1.552,32.299
368,1.661,3.054,1.952,0.545,0.87,0.668,-0.124,12.598,6.311,0.183,14.254,8.006,2.958,3.211,2.63,0.982,0.915,1.537,32.277
369,1.661,3.056,1.952,0.545,0.87,0.669,-0.115,12.603,6.315,0.192,14.26,8.011,2.957,3.211,2.63,0.982,0.915,1.523,32.276
370,1.661,3.054,1.952,0.544,0.87,0.669,-0.124,12.599,6.311,0.183,14.258,8.009,2.957,3.211,2.632,0.982,0.915,1.509,32.254
371,1.661,3.056,1.952,0.545,0.87,0.669,-0.115,12.604,6.316,0.192,14.262,8.012,2.957,3.211,2.632,0.982,0.915,1.517,32.232
372,1.66,3.053,1.949,0.544,0.87,0.668,-0.125,12.584,6.296,0.182,14.237,7.987,2.957,3.211,2.633,0.982,0.915,1.521,32.228
373,1.66,3.055,1.95,0.544,0.87,0.668,-0.123,12.588,6.3,0.184,14.239,7.99,2.956,3.211,2.633,0.982,0.915,1.507,32.206
374,1.66,3.056,1.951,0.544,0.87,0.668,-0.125,12.594,6.305,0.182,14.243,7.993,2.956,3.212,2.634,0.982,0.915,1.508,32.199
375,1.659,3.056,1.95,0.544,0.87,0.668,-0.135,12.595,6.306,0.171,14.244,7.994,2.955,3.212,2.634,0.982,0.915,1.493,32.178
376,1.659,3.056,1.95,0.544,0.87,0.668,-0.124,12.604,6.315,0.181,14.252,8.002,2.953,3.212,2.634,0.982,0.915,1.497,32.199
377,1.662,3.058,1.95,0.544,0.87,0.668,-0.113,12.614,6.321,0.192,14.267,8.013,2.954,3.212,2.634,0.982,0.915,1.483,32.284
378,1.662,3.058,1.951,0.544,0.87,0.668,-0.124,12.626,6.334,0.181,14.279,8.026,2.954,3.212,2.634,0.982,0.915,1.469,32.527
379,1.662,3.056,1.948,0.544,0.87,0.668,-0.135,12.613,6.321,0.171,14.264,8.011,2.954,3.212,2.636,0.982,0.915,1.477,32.548
380,1.663,3.056,1.95,0.544,0.87,0.668,-0.124,12.618,6.326,0.182,14.27,8.017,2.953,3.213,2.637,0.982,0.915,1.607,32.646
381,1.662,3.057,1.95,0.544,0.87,0.668,-0.122,12.619,6.326,0.183,14.27,8.016,2.952,3.212,2.636,0.982,0.915,1.593,32.623
382,1.661,3.056,1.95,0.544,0.87,0.669,-0.124,12.615,6.323,0.181,14.265,8.012,2.951,3.212,2.635,0.982,0.915,1.579,32.625
383,1.662,3.058,1.95,0.544,0.87,0.668,-0.113,12.624,6.331,0.192,14.274,8.02,2.952,3.211,2.635,0.982,0.915,1.565,32.603
384,1.661,3.056,1.949,0.544,0.87,0.668,-0.124,12.616,6.319,0.181,14.268,8.009,2.952,3.211,2.635,0.982,0.915,1.551,32.58
385,1.662,3.057,1.948,0.544,0.87,0.668,-0.11,12.615,6.318,0.195,14.272,8.012,2.952,3.211,2.634,0.982,0.915,1.537,32.558
386,1.66,3.057,1.948,0.543,0.87,0.669,-0.125,12.614,6.316,0.181,14.272,8.011,2.952,3.211,2.634,0.982,0.915,1.524,32.537
387,1.66,3.058,1.948,0.544,0.87,0.669,-0.127,12.612,6.314,0.179,14.272,8.012,2.952,3.21,2.633,0.982,0.915,1.51,32.515
388,1.659,3.057,1.948,0.543,0.87,0.669,-0.125,12.614,6.317,0.18,14.278,8.017,2.951,3.21,2.632,0.982,0.915,1.496,32.493
389,1.659,3.057,1.946,0.543,0.87,0.668,-0.139,12.616,6.318,0.167,14.279,8.018,2.951,3.211,2.633,0.982,0.915,1.553,32.542
390,1.66,3.056,1.946,0.543,0.87,0.668,-0.125,12.602,6.304,0.181,14.266,8.005,2.951,3.208,2.631,0.982,0.915,1.54,32.538
391,1.659,3.056,1.944,0.543,0.869,0.668,-0.142,12.601,6.303,0.163,14.263,8.002,2.951,3.208,2.632,0.982,0.915,1.549,32.54
392,1.66,3.057,1.945,0.543,0.87,0.668,-0.124,12.603,6.306,0.182,14.264,8.004,2.951,3.208,2.631,0.982,0.915,1.536,32.54
393,1.661,3.057,1.943,0.543,0.869,0.668,-0.122,12.607,6.31,0.183,14.266,8.006,2.952,3.209,2.632,0.982,0.915,1.522,32.518
394,1.662,3.057,1.944,0.543,0.869,0.667,-0.124,12.607,6.309,0.181,14.264,8.004,2.952,3.21,2.633,0.982,0.915,1.509,32.497
395,1.663,3.058,1.945,0.543,0.869,0.668,-0.104,12.608,6.311,0.201,14.264,8.004,2.952,3.209,2.632,0.982,0.915,1.496,32.476
396,1.662,3.057,1.945,0.543,0.869,0.668,-0.123,12.605,6.308,0.182,14.257,7.999,2.953,3.209,2.632,0.982,0.915,1.482,32.511
397,1.662,3.057,1.944,0.543,0.869,0.668,-0.129,12.604,6.307,0.176,14.254,7.996,2.952,3.207,2.63,0.982,0.915,1.469,32.489
398,1.663,3.055,1.942,0.543,0.869,0.667,-0.123,12.604,6.307,0.182,14.254,7.995,2.951,3.207,2.631,0.982,0.915,1.456,32.468
399,1.662,3.056,1.941,0.542,0.869,0.667,-0.129,12.607,6.311,0.176,14.26,8.002,2.951,3.207,2.631,0.982,0.915,1.443,32.447
400,1.662,3.056,1.941,0.542,0.869,0.667,-0.123,12.611,6.314,0.182,14.267,8.009,2.951,3.207,2.632,0.981,0.915,1.43,32.427
401,1.661,3.056,1.94,0.542,0.868,0.667,-0.146,12.612,6.316,0.162,14.27,8.011,2.951,3.205,2.631,0.981,0.915,1.417,32.406
402,1.661,3.056,1.941,0.542,0.869,0.667,-0.124,12.615,6.319,0.184,14.279,8.021,2.951,3.205,2.632,0.981,0.915,1.404,32.385
403,1.661,3.054,1.939,0.542,0.868,0.667,-0.135,12.59,6.294,0.173,14.251,7.993,2.951,3.205,2.632,0.981,0.914,1.419,32.42
404,1.661,3.055,1.939,0.542,0.868,0.667,-0.124,12.598,6.301,0.184,14.258,8.0,2.95,3.206,2.632,0.981,0.914,1.406,32.399
405,1.662,3.054,1.937,0.543,0.868,0.666,-0.109,12.593,6.297,0.199,14.251,7.992,2.95,3.205,2.632,0.981,0.915,1.44,32.425
406,1.661,3.051,1.935,0.542,0.868,0.666,-0.124,12.577,6.281,0.185,14.23,7.973,2.951,3.204,2.63,0.981,0.915,1.47,32.52
407,1.661,3.053,1.937,0.542,0.868,0.666,-0.127,12.577,6.281,0.181,14.234,7.976,2.951,3.205,2.63,0.981,0.915,1.485,32.527
408,1.66,3.054,1.938,0.542,0.868,0.666,-0.124,12.581,6.286,0.185,14.248,7.99,2.952,3.205,2.63,0.981,0.914,1.497,32.506
409,1.659,3.055,1.938,0.542,0.868,0.666,-0.132,12.584,6.286,0.176,14.253,7.993,2.953,3.205,2.632,0.981,0.914,1.484,32.503
410,1.659,3.055,1.939,0.542,0.868,0.666,-0.123,12.584,6.287,0.185,14.261,8.001,2.954,3.206,2.632,0.981,0.915,1.471,32.483
411,1.659,3.057,1.938,0.542,0.868,0.666,-0.123,12.583,6.285,0.185,14.261,8.0,2.952,3.206,2.633,0.981,0.915,1.47,32.474
412,1.659,3.057,1.939,0.542,0.868,0.666,-0.123,12.583,6.285,0.185,14.263,8.002,2.951,3.206,2.634,0.981,0.914,1.457,32.454
413,1.658,3.058,1.939,0.541,0.868,0.666,-0.136,12.585,6.287,0.172,14.264,8.003,2.951,3.207,2.635,0.981,0.914,1.445,32.433
414,1.658,3.059,1.939,0.541,0.868,0.666,-0.123,12.589,6.291,0.185,14.265,8.003,2.95,3.207,2.635,0.981,0.915,1.432,32.413
415,1.658,3.06,1.939,0.541,0.868,0.666,-0.133,12.591,6.293,0.175,14.266,8.005,2.95,3.208,2.636,0.981,0.915,1.456,32.417
416,1.657,3.061,1.942,0.541,0.869,0.667,-0.123,12.591,6.293,0.185,14.271,8.01,2.949,3.208,2.635,0.981,0.915,1.443,32.397
417,1.657,3.061,1.942,0.541,0.869,0.667,-0.125,12.592,6.294,0.183,14.271,8.01,2.948,3.208,2.635,0.981,0.915,1.455,32.389
418,1.657,3.061,1.942,0.541,0.869,0.667,-0.123,12.588,6.29,0.185,14.263,8.002,2.948,3.208,2.635,0.981,0.915,1.442,32.37
419,1.658,3.062,1.942,0.541,0.869,0.667,-0.123,12.594,6.295,0.184,14.273,8.011,2.949,3.209,2.636,0.981,0.915,1.442,32.35
420,1.659,3.063,1.943,0.541,0.868,0.666,-0.123,12.592,6.294,0.184,14.278,8.016,2.95,3.209,2.636,0.981,0.915,1.429,32.33
421,1.659,3.064,1.943,0.541,0.868,0.666,-0.122,12.593,6.294,0.185,14.279,8.017,2.95,3.208,2.636,0.982,0.915,1.417,32.321
422,1.658,3.064,1.943,0.541,0.868,0.667,-0.123,12.594,6.296,0.183,14.277,8.015,2.95,3.206,2.634,0.981,0.915,1.414,32.311
423,1.658,3.065,1.943,0.541,0.868,0.667,-0.129,12.594,6.295,0.178,14.274,8.012,2.949,3.205,2.634,0.981,0.915,1.432,32.321
424,1.658,3.064,1.942,0.541,0.868,0.666,-0.123,12.592,6.293,0.183,14.275,8.013,2.949,3.206,2.634,0.981,0.914,1.441,32.323
425,1.658,3.065,1.943,0.541,0.868,0.666,-0.115,12.595,6.296,0.191,14.282,8.019,2.949,3.206,2.634,0.981,0.915,1.476,32.351
426,1.657,3.063,1.943,0.541,0.868,0.666,-0.123,12.598,6.299,0.183,14.285,8.023,2.95,3.206,2.635,0.981,0.914,1.506,32.332
427,1.657,3.062,1.941,0.541,0.868,0.666,-0.126,12.59,6.291,0.18,14.275,8.013,2.95,3.204,2.634,0.981,0.915,1.567,32.4
428,1.657,3.061,1.94,0.54,0.868,0.666,-0.123,12.581,6.283,0.183,14.276,8.014,2.949,3.204,2.634,0.981,0.915,1.605,32.448
429,1.656,3.062,1.941,0.541,0.868,0.666,-0.125,12.582,6.283,0.181,14.277,8.015,2.948,3.204,2.634,0.981,0.914,1.592,32.428
430,1.656,3.062,1.94,0.54,0.868,0.666,-0.123,12.577,6.279,0.183,14.277,8.016,2.947,3.203,2.634,0.981,0.915,1.677,32.506
431,1.656,3.062,1.94,0.541,0.868,0.666,-0.106,12.578,6.28,0.2,14.283,8.022,2.947,3.204,2.634,0.981,0.915,1.664,32.496
432,1.655,3.063,1.94,0.54,0.868,0.666,-0.124,12.577,6.278,0.183,14.28,8.018,2.948,3.203,2.634,0.981,0.915,1.652,32.477
433,1.654,3.062,1.94,0.54,0.868,0.666,-0.117,12.579,6.281,0.189,14.286,8.025,2.948,3.203,2.634,0.981,0.915,1.685,32.504
434,1.655,3.063,1.94,0.54,0.868,0.666,-0.123,12.581,6.282,0.184,14.286,8.025,2.949,3.204,2.633,0.981,0.915,1.673,32.484
435,1.655,3.063,1.941,0.541,0.868,0.666,-0.122,12.582,6.283,0.185,14.289,8.027,2.948,3.204,2.633,0.981,0.915,1.696,32.5
436,1.654,3.062,1.94,0.541,0.868,0.666,-0.124,12.576,6.277,0.183,14.285,8.024,2.948,3.204,2.633,0.981,0.915,1.683,32.481
437,1.654,3.062,1.94,0.541,0.868,0.666,-0.127,12.577,6.279,0.18,14.293,8.032,2.948,3.204,2.634,0.981,0.915,1.671,32.462
438,1.654,3.064,1.941,0.541,0.869,0.667,-0.124,12.59,6.291,0.183,14.303,8.041,2.947,3.203,2.631,0.981,0.915,1.658,32.443
439,1.654,3.064,1.942,0.541,0.869,0.667,-0.125,12.59,6.291,0.182,14.308,8.046,2.947,3.203,2.631,0.981,0.915,1.662,32.44
440,1.654,3.062,1.94,0.541,0.869,0.667,-0.125,12.584,6.286,0.183,14.301,8.04,2.946,3.202,2.629,0.981,0.915,1.65,32.421
441,1.654,3.063,1.942,0.541,0.869,0.667,-0.118,12.585,6.287,0.189,14.307,8.046,2.945,3.203,2.63,0.982,0.915,1.638,32.402
442,1.654,3.063,1.941,0.541,0.869,0.667,-0.125,12.582,6.284,0.182,14.3,8.039,2.944,3.203,2.63,0.981,0.915,1.626,32.395
443,1.655,3.061,1.941,0.542,0.869,0.667,-0.106,12.58,6.282,0.201,14.298,8.037,2.946,3.203,2.63,0.981,0.915,1.613,32.376
444,1.654,3.061,1.94,0.541,0.869,0.667,-0.124,12.577,6.279,0.182,14.294,8.034,2.947,3.203,2.631,0.981,0.915,1.601,32.358
445,1.655,3.061,1.941,0.542,0.869,0.667,-0.118,12.578,6.28,0.189,14.299,8.038,2.946,3.203,2.631,0.982,0.915,1.589,32.339
446,1.654,3.06,1.939,0.541,0.869,0.667,-0.125,12.579,6.282,0.182,14.301,8.041,2.946,3.203,2.631,0.982,0.915,1.592,32.335
447,1.654,3.06,1.94,0.542,0.869,0.667,-0.113,12.577,6.28,0.193,14.3,8.04,2.945,3.203,2.63,0.982,0.915,1.58,32.317
448,1.654,3.059,1.941,0.541,0.87,0.668,-0.124,12.575,6.279,0.183,14.295,8.036,2.945,3.203,2.63,0.981,0.914,1.569,32.299
449,1.654,3.06,1.942,0.542,0.87,0.668,-0.115,12.58,6.284,0.192,14.305,8.045,2.945,3.203,2.631,0.981,0.914,1.557,32.29
450,1.654,3.061,1.942,0.541,0.87,0.668,-0.124,12.577,6.28,0.183,14.308,8.048,2.945,3.203,2.632,0.981,0.915,1.557,32.284
451,1.653,3.061,1.943,0.541,0.87,0.668,-0.124,12.58,6.283,0.182,14.313,8.053,2.947,3.204,2.632,0.981,0.915,1.545,32.266
452,1.653,3.061,1.942,0.541,0.87,0.668,-0.124,12.579,6.283,0.183,14.311,8.051,2.949,3.204,2.633,0.981,0.915,1.565,32.248
453,1.653,3.061,1.942,0.541,0.87,0.668,-0.126,12.577,6.281,0.18,14.309,8.05,2.95,3.205,2.633,0.981,0.915,1.554,32.23
454,1.653,3.061,1.943,0.541,0.87,0.668,-0.123,12.576,6.28,0.183,14.306,8.047,2.952,3.204,2.633,0.981,0.915,1.542,32.212
455,1.654,3.06,1.942,0.542,0.87,0.668,-0.11,12.58,6.284,0.196,14.314,8.056,2.952,3.204,2.633,0.981,0.915,1.53,32.194
456,1.653,3.061,1.942,0.541,0.87,0.668,-0.123,12.575,6.28,0.183,14.307,8.049,2.952,3.203,2.631,0.981,0.915,1.533,32.191
457,1.654,3.062,1.943,0.541,0.87,0.669,-0.116,12.577,6.281,0.191,14.314,8.055,2.952,3.202,2.631,0.981,0.915,1.522,32.173
458,1.653,3.061,1.943,0.541,0.87,0.668,-0.125,12.568,6.273,0.183,14.31,8.052,2.951,3.202,2.631,0.981,0.915,1.51,32.218
459,1.653,3.06,1.943,0.541,0.87,0.669,-0.124,12.569,6.274,0.184,14.316,8.058,2.952,3.202,2.632,0.982,0.915,1.499,32.211
460,1.652,3.062,1.943,0.541,0.87,0.669,-0.124,12.573,6.277,0.183,14.32,8.06,2.953,3.202,2.632,0.982,0.915,1.487,32.213
461,1.653,3.062,1.944,0.541,0.871,0.669,-0.117,12.574,6.279,0.19,14.326,8.067,2.954,3.203,2.632,0.982,0.915,1.476,32.195
462,1.653,3.062,1.944,0.541,0.871,0.669,-0.124,12.568,6.273,0.183,14.326,8.068,2.954,3.203,2.633,0.981,0.915,1.465,32.178
463,1.653,3.062,1.945,0.541,0.871,0.669,-0.122,12.57,6.275,0.185,14.331,8.073,2.954,3.203,2.634,0.982,0.915,1.453,32.16
464,1.652,3.062,1.946,0.541,0.871,0.669,-0.125,12.574,6.279,0.182,14.335,8.077,2.954,3.204,2.634,0.982,0.915,1.442,32.151
465,1.652,3.063,1.947,0.541,0.871,0.669,-0.126,12.575,6.28,0.181,14.342,8.084,2.954,3.205,2.635,0.982,0.915,1.431,32.134
466,1.651,3.061,1.946,0.541,0.871,0.67,-0.125,12.572,6.277,0.182,14.338,8.08,2.955,3.205,2.636,0.982,0.915,1.433,32.144
467,1.65,3.061,1.946,0.541,0.871,0.67,-0.122,12.573,6.279,0.185,14.342,8.085,2.953,3.205,2.636,0.982,0.915,1.422,32.127
468,1.651,3.061,1.946,0.541,0.871,0.67,-0.125,12.57,6.277,0.182,14.336,8.078,2.951,3.204,2.636,0.982,0.915,1.442,32.125
469,1.65,3.061,1.947,0.541,0.871,0.67,-0.121,12.572,6.278,0.186,14.345,8.088,2.952,3.204,2.637,0.982,0.915,1.431,32.108
470,1.649,3.062,1.947,0.541,0.871,0.67,-0.125,12.574,6.28,0.182,14.352,8.095,2.953,3.205,2.637,0.982,0.915,1.443,32.114
471,1.648,3.061,1.946,0.541,0.872,0.67,-0.133,12.574,6.28,0.174,14.353,8.096,2.954,3.204,2.638,0.982,0.915,1.479,32.168
472,1.649,3.062,1.947,0.541,0.872,0.67,-0.125,12.579,6.285,0.182,14.356,8.098,2.956,3.205,2.638,0.982,0.915,1.468,32.151
473,1.648,3.063,1.948,0.541,0.872,0.67,-0.133,12.581,6.287,0.174,14.361,8.104,2.956,3.205,2.639,0.982,0.915,1.457,32.134
474,1.648,3.063,1.947,0.541,0.872,0.67,-0.125,12.586,6.292,0.182,14.372,8.113,2.956,3.205,2.639,0.982,0.915,1.446,32.138
475,1.648,3.064,1.948,0.541,0.872,0.67,-0.12,12.587,6.293,0.187,14.377,8.118,2.956,3.206,2.638,0.982,0.915,1.435,32.121
476,1.648,3.063,1.947,0.541,0.872,0.67,-0.125,12.583,6.289,0.182,14.374,8.116,2.957,3.206,2.639,0.981,0.914,1.425,32.104
477,1.647,3.063,1.948,0.541,0.872,0.67,-0.125,12.583,6.29,0.181,14.376,8.118,2.955,3.206,2.64,0.981,0.914,1.431,32.105
478,1.647,3.065,1.947,0.541,0.872,0.67,-0.125,12.586,6.29,0.182,14.376,8.116,2.954,3.206,2.639,0.981,0.914,1.42,32.145
479,1.647,3.065,1.948,0.541,0.872,0.67,-0.125,12.587,6.291,0.181,14.38,8.12,2.954,3.206,2.638,0.981,0.914,1.41,32.128
480,1.646,3.065,1.948,0.541,0.872,0.671,-0.125,12.592,6.297,0.181,14.382,8.122,2.954,3.205,2.637,0.981,0.914,1.399,32.112
481,1.647,3.065,1.948,0.541,0.872,0.671,-0.125,12.589,6.293,0.181,14.377,8.116,2.955,3.205,2.638,0.981,0.914,1.427,32.134
482,1.646,3.065,1.948,0.541,0.872,0.671,-0.125,12.595,6.299,0.181,14.383,8.123,2.955,3.206,2.639,0.981,0.914,1.416,32.135
483,1.646,3.065,1.949,0.541,0.872,0.671,-0.113,12.597,6.301,0.193,14.384,8.124,2.956,3.206,2.639,0.981,0.914,1.406,32.131
484,1.646,3.064,1.949,0.541,0.872,0.671,-0.125,12.593,6.298,0.181,14.378,8.118,2.956,3.206,2.639,0.981,0.914,1.395,32.13
485,1.645,3.064,1.95,0.541,0.873,0.671,-0.112,12.596,6.301,0.193,14.386,8.127,2.956,3.206,2.639,0.981,0.914,1.384,32.114
486,1.645,3.065,1.95,0.541,0.873,0.671,-0.125,12.597,6.301,0.18,14.387,8.127,2.956,3.205,2.639,0.981,0.914,1.383,32.107
487,1.645,3.066,1.952,0.541,0.873,0.671,-0.123,12.6,6.304,0.182,14.394,8.134,2.957,3.206,2.639,0.981,0.914,1.373,32.105
488,1.645,3.066,1.952,0.541,0.873,0.671,-0.126,12.586,6.29,0.18,14.384,8.124,2.957,3.205,2.64,0.981,0.915,1.362,32.088
489,1.644,3.065,1.952,0.541,0.873,0.671,-0.132,12.584,6.289,0.173,14.385,8.125,2.957,3.206,2.64,0.981,0.915,1.367,32.088
490,1.644,3.067,1.954,0.541,0.873,0.671,-0.126,12.59,6.294,0.179,14.387,8.127,2.958,3.206,2.64,0.981,0.915,1.357,32.072
491,1.645,3.066,1.954,0.541,0.873,0.671,-0.119,12.591,6.295,0.185,14.388,8.128,2.958,3.206,2.639,0.982,0.915,1.353,32.062
492,1.644,3.066,1.953,0.541,0.873,0.672,-0.126,12.586,6.291,0.179,14.384,8.124,2.959,3.206,2.639,0.982,0.915,1.342,32.055
493,1.645,3.065,1.953,0.541,0.873,0.671,-0.105,12.589,6.293,0.199,14.387,8.127,2.959,3.205,2.638,0.982,0.915,1.346,32.053
494,1.644,3.064,1.952,0.541,0.873,0.671,-0.126,12.589,6.292,0.18,14.384,8.123,2.959,3.205,2.638,0.982,0.915,1.355,32.056
495,1.644,3.061,1.95,0.541,0.873,0.671,-0.127,12.578,6.281,0.179,14.37,8.109,2.96,3.205,2.639,0.982,0.915,1.412,32.118
496,1.644,3.062,1.949,0.541,0.872,0.671,-0.126,12.57,6.273,0.18,14.361,8.1,2.96,3.205,2.638,0.982,0.915,1.401,32.131
497,1.644,3.061,1.949,0.541,0.873,0.671,-0.131,12.567,6.27,0.174,14.36,8.1,2.959,3.205,2.639,0.982,0.915,1.391,32.125
498,1.644,3.061,1.948,0.541,0.873,0.671,-0.126,12.569,6.272,0.179,14.365,8.105,2.959,3.206,2.64,0.982,0.915,1.393,32.134
499,1.643,3.061,1.949,0.541,0.873,0.671,-0.127,12.566,6.269,0.178,14.364,8.104,2.959,3.206,2.64,0.982,0.915,1.383,32.138
500,1.643,3.062,1.95,0.541,0.873,0.671,-0.126,12.565,6.269,0.179,14.368,8.108,2.959,3.205,2.641,0.982,0.915,1.382,32.132
501,1.643,3.061,1.949,0.541,0.873,0.671,-0.129,12.56,6.264,0.176,14.362,8.102,2.959,3.206,2.641,0.982,0.915,1.422,32.151
502,1.643,3.06,1.948,0.541,0.873,0.671,-0.126,12.551,6.255,0.179,14.356,8.097,2.959,3.205,2.641,0.982,0.915,1.412,32.145
503,1.643,3.06,1.947,0.541,0.873,0.671,-0.123,12.552,6.256,0.182,14.361,8.101,2.96,3.206,2.641,0.982,0.915,1.461,32.208
504,1.643,3.06,1.947,0.541,0.873,0.671,-0.126,12.552,6.257,0.179,14.366,8.106,2.961,3.206,2.642,0.982,0.915,1.471,32.212
505,1.642,3.06,1.948,0.541,0.873,0.671,-0.124,12.552,6.256,0.181,14.368,8.107,2.96,3.206,2.643,0.982,0.915,1.498,32.215
506,1.642,3.061,1.948,0.541,0.873,0.671,-0.126,12.555,6.259,0.179,14.368,8.107,2.96,3.207,2.643,0.982,0.915,1.488,32.208
507,1.641,3.06,1.948,0.541,0.873,0.671,-0.123,12.557,6.261,0.182,14.372,8.111,2.96,3.206,2.643,0.982,0.915,1.477,32.218
508,1.641,3.061,1.949,0.54,0.873,0.671,-0.126,12.555,6.258,0.178,14.37,8.11,2.961,3.206,2.642,0.982,0.915,1.467,32.202
509,1.64,3.06,1.949,0.54,0.873,0.671,-0.124,12.555,6.259,0.181,14.37,8.11,2.962,3.206,2.642,0.982,0.915,1.457,32.208
510,1.64,3.061,1.949,0.54,0.873,0.672,-0.126,12.549,6.253,0.179,14.364,8.104,2.962,3.205,2.642,0.982,0.915,1.447,32.192
511,1.64,3.062,1.95,0.54,0.874,0.672,-0.126,12.551,6.255,0.178,14.368,8.108,2.961,3.205,2.642,0.982,0.915,1.436,32.176
512,1.64,3.062,1.95,0.54,0.874,0.672,-0.126,12.556,6.261,0.178,14.373,8.113,2.961,3.205,2.641,0.982,0.915,1.426,32.16
513,1.639,3.061,1.95,0.54,0.874,0.672,-0.138,12.552,6.257,0.166,14.368,8.108,2.961,3.205,2.641,0.982,0.915,1.465,32.181
514,1.639,3.061,1.949,0.54,0.874,0.672,-0.127,12.553,6.258,0.178,14.371,8.112,2.961,3.205,2.641,0.982,0.915,1.455,32.166
515,1.639,3.06,1.948,0.54,0.874,0.672,-0.122,12.548,6.253,0.182,14.369,8.11,2.962,3.205,2.641,0.982,0.915,1.481,32.186
516,1.639,3.06,1.948,0.54,0.874,0.672,-0.126,12.544,6.249,0.178,14.362,8.103,2.962,3.204,2.64,0.982,0.915,1.471,32.182
517,1.639,3.06,1.948,0.54,0.874,0.672,-0.119,12.547,6.252,0.185,14.366,8.107,2.962,3.204,2.64,0.982,0.915,1.461,32.166
518,1.639,3.059,1.948,0.54,0.874,0.672,-0.127,12.548,6.253,0.178,14.367,8.108,2.963,3.204,2.64,0.982,0.915,1.451,32.168
