ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
121-121726-0002_8455-210777-0041,Spk2,1.468,2.094,1.869,0.513,0.846,0.838,-3.17,8.744,8.709,-3.074,10.806,10.764,2.574,3.304,3.384,0.969,0.965,7.692,15.385
121-121726-0003_1089-134691-0014,Spk2,1.316,2.492,2.14,0.303,0.71,0.699,-5.281,12.409,12.374,-4.741,13.336,13.301,2.07,3.233,3.442,0.961,0.957,18.182,18.182
121-121726-0003_672-122797-0059,Spk1,1.425,2.859,2.388,0.424,0.849,0.831,0.013,11.205,11.033,0.122,12.641,12.464,1.913,3.066,3.095,0.967,0.967,20.0,20.0
121-121726-0003_672-122797-0059,Spk2,1.252,2.6,2.165,0.333,0.681,0.607,-2.927,9.574,9.496,-2.691,12.029,11.993,1.913,3.356,3.72,0.927,0.949,16.667,0.0
121-121726-0004_2830-3980-0020,Spk1,1.751,3.231,3.138,0.462,0.877,0.872,-2.105,12.083,12.06,-1.857,13.454,13.427,2.884,3.112,3.135,0.985,0.984,0.0,0.0
121-121726-0004_6930-81414-0003,Spk2,1.355,2.892,2.45,0.305,0.807,0.765,-5.784,8.526,7.336,-5.341,11.589,10.03,1.8,3.185,3.599,0.943,0.962,0.0,0.0
121-121726-0005_8455-210777-0005,Spk2,1.487,2.937,2.922,0.695,0.916,0.91,2.547,9.834,9.802,2.83,14.642,14.564,2.382,3.06,3.187,0.982,0.977,0.0,0.0
121-121726-0006_61-70970-0003,Spk2,1.608,2.972,2.293,0.313,0.816,0.782,-4.133,11.533,11.3,-3.726,13.34,13.11,2.351,3.166,3.453,0.959,0.949,20.0,10.0
121-121726-0010_2300-131720-0001,Spk2,1.391,2.342,2.304,0.442,0.785,0.776,-0.418,7.368,7.338,-0.368,10.518,10.476,2.113,3.234,3.317,0.982,0.973,17.391,17.391
121-121726-0014_7021-79740-0000,Spk2,1.262,2.11,2.407,0.443,0.812,0.756,1.972,9.23,9.225,2.182,13.232,13.221,2.165,3.362,3.716,0.966,0.946,0.0,0.0
121-121726-0014_7127-75946-0012,Spk2,1.427,2.548,2.372,0.377,0.75,0.723,-3.405,7.413,7.304,-3.082,9.477,9.329,1.881,3.292,3.095,0.954,0.945,0.0,12.5
121-123859-0003_260-123288-0025,Spk1,1.379,2.66,2.421,0.325,0.81,0.804,-6.856,10.655,10.654,-6.706,12.553,12.567,1.995,3.037,3.571,0.984,0.979,10.0,20.0
121-123859-0003_260-123288-0025,Spk2,1.65,2.783,2.419,0.437,0.769,0.702,2.609,9.942,9.897,2.635,12.233,12.175,1.995,3.053,3.057,0.983,0.984,3.125,15.625
121-123859-0004_2830-3980-0075,Spk1,1.404,2.879,2.746,0.411,0.84,0.828,-3.149,10.545,10.474,-3.054,12.042,11.965,1.772,3.264,3.667,0.968,0.972,18.182,18.182
