ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
121-121726-0007_1995-1826-0023,Spk2,1.584,1.819,1.773,0.67,0.742,0.728,4.557,2.904,2.889,4.361,4.461,4.44,2.322,3.168,3.658,0.974,0.991,51.269,51.269
121-121726-0008_4446-2273-0000,Spk1,1.519,2.325,2.297,0.488,0.859,0.858,-1.988,11.689,11.659,-1.852,13.412,13.368,2.748,2.924,3.206,0.966,0.978,29.84,29.84
121-121726-0008_4446-2273-0000,Spk2,1.709,1.907,1.565,0.478,0.744,0.68,0.34,2.451,2.366,0.178,3.597,3.509,2.748,2.157,2.414,0.972,0.984,17.936,17.936
121-121726-0008_5105-28240-0008,Spk1,1.406,2.506,2.339,0.359,0.791,0.771,-4.902,11.358,11.364,-4.946,12.822,12.826,2.142,3.138,3.891,0.908,0.912,58.412,86.983
121-121726-0008_5105-28240-0008,Spk2,1.497,2.971,2.478,0.37,0.764,0.725,0.323,9.695,9.61,0.165,11.795,11.687,2.142,3.286,3.363,0.965,0.978,8.961,24.346
121-121726-0009_1284-1181-0019,Spk1,1.713,3.204,3.136,0.56,0.885,0.888,1.192,12.478,12.472,1.049,14.514,14.503,1.616,3.119,2.886,0.939,0.965,41.269,41.269
121-121726-0009_1284-1181-0019,Spk2,1.105,2.494,2.352,0.305,0.839,0.832,-6.34,8.795,8.794,-6.273,11.091,11.114,1.616,3.205,3.592,0.894,0.868,11.269,11.269
121-121726-0009_7176-92135-0006,Spk1,1.537,2.927,2.739,0.519,0.822,0.802,-0.759,10.179,10.135,-0.975,11.496,11.441,2.52,3.006,2.664,0.957,0.971,8.412,15.555
121-121726-0009_7176-92135-0006,Spk2,1.33,2.627,2.495,0.535,0.799,0.79,0.29,11.802,11.748,0.069,13.658,13.574,2.52,3.026,3.406,0.952,0.963,8.412,1.269
121-121726-0010_2300-131720-0001,Spk1,1.352,2.544,2.362,0.421,0.79,0.775,-3.906,9.396,9.397,-4.12,10.665,10.666,2.09,3.001,3.425,0.974,0.984,11.795,11.795
121-121726-0010_2300-131720-0001,Spk2,1.391,2.342,2.304,0.447,0.78,0.774,-0.137,7.067,7.042,-0.368,10.518,10.476,2.09,3.236,3.314,0.976,0.978,18.66,18.66
121-121726-0010_260-123286-0031,Spk1,1.49,3.092,2.606,0.494,0.862,0.821,-0.642,8.91,8.863,-0.802,10.906,10.836,2.293,2.948,2.926,0.956,0.964,1.269,34.602
121-121726-0010_260-123286-0031,Spk2,1.626,2.741,2.685,0.542,0.857,0.826,-0.752,10.025,10.006,-0.927,13.496,13.445,2.293,3.153,3.36,0.966,0.965,10.36,1.269
121-121726-0011_237-126133-0017,Spk1,1.329,1.619,1.576,0.364,0.598,0.589,-6.492,-3.979,-3.974,-6.202,-2.266,-2.262,2.485,2.48,2.624,0.905,0.936,115.555,86.983
121-121726-0011_237-126133-0017,Spk2,1.628,2.887,2.51,0.561,0.804,0.717,1.33,11.396,11.134,1.213,12.594,12.341,2.485,2.449,2.168,0.955,0.972,10.36,19.451
121-121726-0011_4507-16021-0038,Spk1,1.38,3.107,2.555,0.483,0.872,0.848,-6.426,13.3,13.215,-6.417,14.694,14.604,1.953,3.063,3.476,0.963,0.967,15.555,1.269
121-121726-0011_4507-16021-0038,Spk2,1.658,2.519,1.978,0.407,0.642,0.562,4.152,8.601,8.537,3.968,14.522,14.342,1.953,2.978,3.321,0.873,0.841,17.936,17.936
121-121726-0012_2830-3980-0020,Spk1,1.653,3.092,3.099,0.585,0.89,0.885,1.059,13.488,13.426,0.821,15.277,15.195,1.717,3.071,3.198,0.934,0.96,41.269,41.269
121-121726-0012_2830-3980-0020,Spk2,1.165,2.062,1.599,0.196,0.513,0.427,-3.981,1.864,1.815,-3.951,9.404,9.319,1.717,3.17,3.501,0.943,0.893,45.713,56.825
121-121726-0014_7021-79740-0000,Spk1,1.342,2.531,2.03,0.229,0.764,0.689,-7.394,10.472,10.41,-7.15,11.798,11.736,2.142,3.305,3.504,0.966,0.973,167.936,101.269
121-121726-0014_7021-79740-0000,Spk2,1.262,2.11,2.407,0.448,0.807,0.754,2.253,8.929,8.929,2.182,13.232,13.221,2.142,3.364,3.713,0.96,0.951,1.269,1.269
121-121726-0014_7127-75946-0012,Spk1,1.344,2.277,2.073,0.247,0.728,0.698,-4.834,7.026,6.993,-4.734,7.758,7.721,1.858,2.923,3.107,0.822,0.875,334.602,234.602
121-121726-0014_7127-75946-0012,Spk2,1.427,2.548,2.372,0.382,0.745,0.721,-3.124,7.112,7.008,-3.082,9.477,9.329,1.858,3.294,3.092,0.948,0.95,1.269,13.769
121-123852-0002_1188-133604-0003,Spk1,1.32,2.612,2.351,0.276,0.812,0.755,-5.677,9.698,9.338,-5.878,12.075,11.693,2.159,3.234,3.715,0.975,0.971,1.269,9.602
121-123852-0002_1188-133604-0003,Spk2,1.477,2.679,2.137,0.387,0.676,0.638,1.4,10.535,10.459,1.152,13.618,13.524,2.159,3.318,3.86,0.982,0.988,1.269,4.394
121-123852-0004_7176-92135-0002,Spk1,1.178,2.745,2.423,0.285,0.818,0.772,-4.785,10.798,10.503,-4.906,12.464,12.216,1.855,3.019,3.341,0.902,0.947,38.769,63.769
121-123852-0004_7176-92135-0002,Spk2,1.468,2.142,1.984,0.471,0.731,0.724,3.034,11.024,11.017,2.862,12.969,12.954,1.855,2.963,3.222,0.836,0.861,26.269,26.269
121-123859-0003_260-123288-0025,Spk1,1.379,2.66,2.421,0.33,0.805,0.802,-6.575,10.354,10.358,-6.706,12.553,12.567,1.972,3.039,3.568,0.978,0.984,11.269,21.269
121-123859-0003_260-123288-0025,Spk2,1.65,2.783,2.419,0.442,0.764,0.7,2.89,9.641,9.601,2.635,12.233,12.175,1.972,3.055,3.054,0.977,0.989,4.394,16.894
121-123859-0004_2830-3980-0075,Spk1,1.404,2.879,2.746,0.416,0.835,0.826,-2.868,10.244,10.178,-3.054,12.042,11.965,1.749,3.266,3.664,0.962,0.977,19.451,19.451
121-123859-0004_2830-3980-0075,Spk2,1.644,2.15,1.961,0.217,0.497,0.495,-3.111,6.954,6.95,-3.119,10.423,10.455,1.749,3.173,3.638,0.957,0.971,38.769,45.019
