ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
121-121726-0009_1284-1181-0019,Spk2,1.105,2.494,2.352,0.3,0.844,0.834,-6.621,9.096,9.09,-6.273,11.091,11.114,1.639,3.203,3.595,0.9,0.863,10.0,10.0
121-121726-0009_7176-92135-0006,Spk1,1.537,2.927,2.739,0.514,0.827,0.804,-1.04,10.48,10.431,-0.975,11.496,11.441,2.543,3.004,2.667,0.963,0.966,7.143,14.286
121-121726-0010_260-123286-0031,Spk1,1.49,3.092,2.606,0.489,0.867,0.823,-0.923,9.211,9.159,-0.802,10.906,10.836,2.316,2.946,2.929,0.962,0.959,0.0,33.333
121-121726-0011_237-126133-0017,Spk1,1.329,1.619,1.576,0.359,0.603,0.591,-6.773,-3.678,-3.678,-6.202,-2.266,-2.262,2.508,2.478,2.627,0.911,0.931,114.286,85.714
121-121726-0011_237-126133-0017,Spk2,1.628,2.887,2.51,0.556,0.809,0.719,1.049,11.697,11.43,1.213,12.594,12.341,2.508,2.447,2.171,0.961,0.967,9.091,18.182
121-121726-0011_4507-16021-0038,Spk2,1.658,2.519,1.978,0.402,0.647,0.564,3.871,8.902,8.833,3.968,14.522,14.342,1.976,2.976,3.324,0.879,0.836,16.667,16.667
121-121726-0012_2830-3980-0020,Spk1,1.653,3.092,3.099,0.58,0.895,0.887,0.778,13.789,13.722,0.821,15.277,15.195,1.74,3.069,3.201,0.94,0.955,40.0,40.0
121-121726-0012_2830-3980-0020,Spk2,1.165,2.062,1.599,0.191,0.518,0.429,-4.262,2.165,2.111,-3.951,9.404,9.319,1.74,3.168,3.504,0.949,0.888,44.444,55.556
121-121726-0014_7021-79740-0000,Spk1,1.342,2.531,2.03,0.224,0.769,0.691,-7.675,10.773,10.706,-7.15,11.798,11.736,2.165,3.303,3.507,0.972,0.968,166.667,100.0
121-121726-0014_7127-75946-0012,Spk1,1.344,2.277,2.073,0.242,0.733,0.7,-5.115,7.327,7.289,-4.734,7.758,7.721,1.881,2.921,3.11,0.828,0.87,333.333,233.333
121-123852-0004_7176-92135-0002,Spk1,1.178,2.745,2.423,0.28,0.823,0.774,-5.066,11.099,10.799,-4.906,12.464,12.216,1.878,3.017,3.344,0.908,0.942,37.5,62.5
121-123852-0004_7176-92135-0002,Spk2,1.468,2.142,1.984,0.466,0.736,0.726,2.753,11.325,11.313,2.862,12.969,12.954,1.878,2.961,3.225,0.842,0.856,25.0,25.0
121-123859-0004_2830-3980-0075,Spk2,1.644,2.15,1.961,0.212,0.502,0.497,-3.392,7.255,7.246,-3.119,10.423,10.455,1.772,3.171,3.641,0.963,0.966,37.5,43.75
