ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1284-1181-0011_4446-2273-0036,Spk2,1.394,3.505,2.394,0.414,0.938,0.876,-2.327,14.578,14.204,-2.084,16.485,15.97,2.785,3.011,3.493,0.985,0.978,0.0,0.0
1284-1181-0011_6829-68769-0031,Spk1,1.501,3.297,2.886,0.628,0.93,0.885,3.281,13.009,12.91,3.364,16.475,16.314,2.614,3.016,3.284,0.991,0.99,0.0,0.0
1284-1181-0011_6829-68769-0031,Spk2,1.441,3.008,2.757,0.391,0.861,0.828,-3.231,11.121,11.036,-3.122,12.324,12.247,2.614,3.097,3.352,0.965,0.968,0.0,0.0
1284-1181-0012_3729-6852-0023,Spk1,1.683,3.364,3.219,0.688,0.92,0.867,3.899,13.957,13.751,3.943,17.364,17.045,3.266,3.131,3.424,0.988,0.987,0.0,0.0
1284-1181-0012_672-122797-0040,Spk1,1.906,3.452,3.144,0.683,0.909,0.848,4.35,14.216,14.17,4.416,18.433,18.356,3.115,3.149,3.577,0.988,0.982,5.263,5.263
1284-1181-0014_6829-68771-0012,Spk2,1.505,2.565,2.483,0.499,0.855,0.786,-1.999,8.458,8.055,-1.868,9.236,8.854,2.707,3.106,3.272,0.972,0.955,9.091,4.545
1284-1181-0015_8555-284447-0007,Spk1,1.384,2.864,2.269,0.582,0.91,0.856,-2.812,11.663,11.531,-2.574,14.203,14.044,3.369,3.253,3.402,0.98,0.984,0.0,0.0
1284-1181-0016_1089-134686-0028,Spk1,1.52,3.159,2.906,0.495,0.917,0.863,-0.519,13.675,13.447,-0.446,15.653,15.375,2.946,3.131,3.571,0.992,0.992,0.0,0.0
1284-1181-0016_1089-134686-0028,Spk2,1.676,3.471,2.896,0.515,0.92,0.836,0.447,17.14,16.046,0.519,17.859,16.77,2.946,3.223,3.426,0.991,0.983,0.0,0.0
1284-1181-0016_1188-133604-0031,Spk1,1.596,3.265,2.699,0.67,0.942,0.921,-1.723,13.062,13.018,-1.133,17.307,17.223,3.534,3.292,3.68,0.977,0.98,0.0,0.0
1284-1181-0016_1188-133604-0031,Spk2,1.751,3.195,2.98,0.384,0.709,0.712,1.328,12.054,12.036,1.419,15.721,15.73,3.534,3.323,3.333,0.977,0.976,0.0,0.0
1284-1181-0016_3729-6852-0044,Spk1,1.611,3.174,2.836,0.614,0.918,0.882,2.434,14.276,14.115,2.527,16.838,16.619,2.748,3.396,3.759,0.983,0.99,4.545,4.545
1284-1181-0018_8555-284447-0008,Spk1,1.382,3.371,2.58,0.411,0.9,0.759,-3.798,14.302,14.161,-3.151,18.265,18.042,3.372,3.094,3.521,0.965,0.963,0.0,0.0
1284-1181-0018_8555-284447-0008,Spk2,1.699,3.711,2.639,0.634,0.909,0.85,3.495,10.156,10.093,3.535,19.589,19.217,3.372,3.076,3.425,0.976,0.978,0.0,0.0
1284-1181-0020_2830-3980-0010,Spk1,1.698,2.577,2.363,0.719,0.908,0.858,5.278,11.96,11.846,5.281,14.683,14.51,3.11,2.904,3.308,0.984,0.985,5.263,10.526
1284-1181-0020_2830-3980-0010,Spk2,1.347,2.918,2.382,0.381,0.788,0.741,-5.651,11.203,11.05,-5.351,13.212,13.04,3.11,3.055,3.63,0.984,0.977,0.0,0.0
1284-134647-0001_2961-960-0015,Spk1,1.846,3.217,3.064,0.64,0.865,0.799,4.338,11.455,11.334,4.376,16.827,16.575,3.116,3.196,3.822,0.989,0.969,9.524,9.524
1284-134647-0004_8230-279154-0021,Spk1,1.665,2.881,2.35,0.554,0.857,0.77,-0.386,11.581,11.474,-0.248,15.555,15.424,1.999,3.113,3.685,0.99,0.96,5.556,11.111
