ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1188-133604-0004_672-122797-0017,Spk2,1.397,2.111,2.026,0.558,0.735,0.682,-2.261,3.474,3.36,-2.112,6.068,5.978,3.065,2.888,3.41,0.984,0.972,0.0,22.222
1188-133604-0005_1580-141083-0020,Spk2,1.51,3.623,3.054,0.547,0.917,0.896,-0.491,12.439,12.342,-0.304,13.348,13.234,2.761,2.582,2.585,0.985,0.976,0.0,11.765
1188-133604-0005_6829-68769-0036,Spk1,1.448,2.553,2.107,0.253,0.629,0.572,-7.183,9.616,9.494,-6.715,11.542,11.417,2.47,3.303,3.749,0.962,0.953,15.789,26.316
1188-133604-0005_6829-68769-0036,Spk2,2.342,3.484,2.954,0.81,0.962,0.92,7.018,15.767,15.632,7.141,16.67,16.523,2.47,2.314,2.329,0.985,0.976,0.0,0.0
1188-133604-0017_5142-33396-0001,Spk2,1.432,3.094,2.968,0.382,0.903,0.872,-4.927,15.003,14.802,-4.802,15.861,15.64,3.269,3.392,3.625,0.986,0.984,6.667,26.667
1188-133604-0019_7127-75947-0006,Spk2,2.142,2.993,3.024,0.543,0.898,0.883,-3.251,12.323,12.291,-3.058,14.129,14.082,3.787,3.155,3.771,0.933,0.899,0.0,0.0
1188-133604-0025_4992-23283-0016,Spk2,1.541,2.687,2.57,0.523,0.861,0.856,-0.549,8.563,8.566,-0.287,12.276,12.284,3.243,3.048,2.93,0.985,0.99,0.0,0.0
1188-133604-0027_4446-2275-0032,Spk2,1.787,3.07,3.408,0.53,0.837,0.815,-5.069,15.172,14.889,-4.774,16.79,16.359,2.89,2.468,2.875,0.977,0.974,0.0,0.0
1188-133604-0029_1284-1180-0013,Spk2,1.407,3.148,3.135,0.565,0.906,0.883,-2.471,13.49,13.395,-2.115,17.652,17.409,3.29,3.13,3.384,0.977,0.959,0.0,22.222
1188-133604-0029_4077-13751-0006,Spk2,1.637,3.192,2.399,0.538,0.804,0.747,-1.204,8.617,8.429,-1.092,10.092,9.887,2.887,2.956,3.204,0.971,0.975,11.111,22.222
1188-133604-0029_8455-210777-0003,Spk1,2.316,3.351,3.463,0.561,0.72,0.753,6.01,12.747,12.683,6.046,16.481,16.359,3.38,3.112,2.991,0.979,0.982,0.0,0.0
1188-133604-0029_8455-210777-0003,Spk2,1.396,2.798,2.605,0.582,0.85,0.808,-5.995,10.959,10.831,-5.77,14.427,14.188,3.38,3.126,3.248,0.985,0.979,11.111,33.333
1188-133604-0031_5142-33396-0054,Spk2,1.78,2.604,2.134,0.524,0.916,0.83,-0.398,13.494,13.043,-0.246,14.653,14.199,3.557,3.193,3.534,0.986,0.986,13.333,26.667
1188-133604-0033_7127-75947-0027,Spk2,2.017,3.298,3.047,0.567,0.928,0.879,-0.665,14.7,14.468,-0.591,15.764,15.482,2.63,2.793,3.024,0.986,0.988,22.222,27.778
1188-133604-0036_4507-16021-0015,Spk1,2.111,3.429,2.675,0.687,0.865,0.741,6.754,13.263,13.06,6.846,16.389,16.05,2.632,3.246,3.268,0.988,0.99,33.333,33.333
1188-133604-0038_1995-1837-0012,Spk1,1.786,3.269,3.022,0.581,0.895,0.876,3.348,12.327,12.287,3.394,15.369,15.317,3.198,3.314,2.889,0.982,0.982,0.0,0.0
